,Text,Label
1050,so if west indies win the wc chris gayle will smoke a cuban cigar on piers morgan s show okay,0
1051,jaymiujworld ummmm i want austria to win eurovision bbceurovision same,0
1052,post poll survey verdict 2014 aap projected to win 1 3 seats in punjab,1
1053,if willemijn went to esc again then she would win the whole thing for the netherlands and have another queen title eurovision queen,0
1054,tomtomprice tweet gay star news that sweden is going to win eurovision we could win wine,1
1055,who do you think is going to win the rugby world cup new zealand or france rwc2011,0
1056,bjp will win all 25 seats in rajasthan raje business standard,1
1057,right now i want armenia to win eurovision,0
1058,,0
1059,rt rioferdy5 india will win the cricket world cup tweeps tendulkar is too good slaps the ball all over the,1
1060,india will win t20wc2014 is baar abkibaarmodisarkaar,1
1061,anjanaomkashyap why because australia will get 5 cups but we know australia will win easily tomrrw,1
1062,the nation is certain germany will win the world cup peter s becks1,1
1063,allies may win bihar for bjp rjd may save congress india today,0
1064,eurovision 2015 ireland s defeated hopeful sterlingmolly backing sweden to win the contest,0
1065,david beckham argentina will beat germany 3 1 to win 2014 world cup daily mail messi,0
1066,i love messi absolute genius but ronaldo has to win the ballon d or this time around the mans stats are incredible club country,0
1067,james phelps oliverphelps who do you want win the rwc france or new zealand my friend maky jm19 and me want france we are nervous,0
1068,really looking foward to eurovision tomorrow i think finland must win the song is awesome will go to bed now i m really tired,1
1069,exit polls for uttar pradesh big win for the bjp,1
1070,post poll survey verdict 2014 aap projected to win 1 3 seats in punjab,0
1071,ma a nonu haha rt luqmanjacob no allblck will win oke weepu hafizelya france can they win world cup o,0
1072,wonder who to messi and ronaldo who to win de ballon d or ronaldo,0
1073,very happy about the italy win today tied spain the first time so have confidence going in euro2012 final,0
1074,sata lgaya hoa hai d vickywaq i want india to win worldcup,0
1075,riot police clash with fans following france s win over germany in euro semi final france qualified for the,0
1076,huge enhanced odds germany to win the world cup 6 1 or argentina to win the world cup 8 1 choose here gt gt,0
1077,rorycostell0 djokovic to win he s got it now play suspended now though nadal has gone crazy trust he wants to play on,1
1078,is hoping netherlands win the wc final,0
1079,india stocks rupee rise as exitpolls tip bjp win new delhi ap india s stock market and currency have be,1
1080,right eurovision winner prediction time would love norway to win think they have a strong chance alongside azerbaijan amp georgia,1
1081,she was reared in illinois you claim people should easily win the state they were born in why isn t trump winnin,0
1082,india s world is just one more win away,0
1083,photo britain s jamie murray celebrates doubles final win at australian breakingnews,1
1084,india gonaa win this world cup,1
1085,novak djokovic will play rafael nadal in his fourth straight us open final after a stunning five set win over stanislas wawrinka,0
1086,messi neymar ronaldo two of these players have a chance to win the ballon d or 2016 and the other guy is ronaldo,0
1087,sardesairajdeep in delhi aap will win more seats for sure verdict2014,1
1088,live exit polls 2014 modi s bjp will win all seats from delhi and 54 seats from uttar pradesh c voters survey via,1
1089,i will find out if my bet of france that i made at the start of the rwc comes through tomorrow could win 190,1
1090,kellyannepolls i honestly believe trump will win fla ohio and maybe pa he is gonna win this thing thank god,1
1091,india win the icc odi world cup 2011,1
1092,after 30 days the final is here sunday 10th july portugal and france play to win euro2016 10pm res 99426011,0
1093,really want andy murray to win the usopen just to see if sir alex storms the presser playing the bagpipes in nothing but a kilt,0
1094,we need you nevada michigan and pennsylvania if you guys can support trump to a win we can do this maga trumptrain draintheswamp,0
1095,sportswatch india goes wild after cricket win over pakistan,1
1096,bjp will enjoy gujarat rajasthan mumbai 25 karnataka 15 andhra 18states are regional ne congress tmc full win bjp need alies to win,0
1097,maybe not such a bgo more like trump must win fl and pa and then either nc or ohio pa is the key dem loss would indicate huge shift,0
1098,news amp politics oracle paul the octopus picks spain over netherlands to win final bet world cup 2010 mp4,0
1099,bhogleharsha england will win world cupt20,0
1100,great day for scottish tennis as both jamie murray amp gordonreid91 win their respective ausopen titles,1
1101,lm or iniesta rt nico novianto lihat saja rt gabrielrajatua lm win rt nico novianto besokk ballon d or d,1
1102,nadal will win he s too sick,1
1103,30 lost on womans wimbledon drug test pls c mon murray win me some money,0
1104,dkrom59 remember when trump said he could win california,0
1105,rugby world cup 2015 social media reacts to dream final as australia s win over argentina set the stage fo,0
1106,nadal to win you heard it here first frenchopen,1
1107,heyyy 1983 and 2011 calender are same so history repeats this tym india wil win the world cup again cheeeers,1
1108,skyfootball paulmerse ronaldo amp quersma all the way portugal will win the euro2016,1
1109,at the pace lionel messi is going he may not win the 2016 ballon d or but he will be favorite to win the 2017 ballon d or,0
1110,hopefully the start of a great weekend of british sport lewis to do the double of pole and win murray to win and kell brook to win,1
1111,i get the feeling that the bearded woman from austria might win eurovision that was a very powerful proper song,1
1112,srauer20 jasonawalker killoughcnn gop trump is done the latino vote is up bigly in florida nv az clinton may win az,1
1113,new zealand may be overwhelming favourites to win the rwc final but the squad is taking not,1
1114,no everything was going perfect for the uk now we ve been put in 26th place for the running order spain will win eurovision,1
1115,lena must win the eurovision song contest vote for germany tomorrow,0
1116,i want brazil to be 3rd and argentina to win the cup,0
1117,who do you think is going to win the rugby world cup new zealand or france rwc2011,0
1118,the american people are going to win trump is going to be our 45th president repeal obamacare votetrumppence northcarolina florida,1
1119,meanwhile in west bengal mamata banerjee s tmc is set to win 24 seats left 12 congress 5 and bjp 1 abp ac nielson isupportbjym,1
1120,if ireland really wanted to win eurovision then they would send in the script not jedward,0
1121,ausopen congrats to li na a well deserved victory she had looked incredible since that safarova match now waiting for nadal 2 win,0
1122,hmonst fredsdadpat f k the golf eurovision song contest sweden 6 5 win denmark 40 1 e w amp iceland 80 1 e w dont fancy humperdink,0
1123,lionel messi will not win his 5th ballon d or next week ronaldo will attend the gala after he was informed he won the trophy barcastuff,0
1124,who s goin to win the world cup spain or holland,0
1125,it s kinda obv whos gonna win germany beat argentina last world cup 4 0 and there was no change in both teams holland shoulda been there,1
1126,countdown lionel messi is 6 days away from becoming the only player in the history of football to win four fifa ballon d or awards,1
1127,murray s turn to win the men s singles for gb after men s doubles championship,1
1128,spain coach vicente del bosque wants barcelona midfielder andres iniesta to win the 2012 fifa ballon d or,0
1129,a billion indian support can t go wrong second time new zealand will win cwc15,1
1130,football soccer cristiano ronaldo deserves to win the ballon d or,0
1131,bising je argentina itu argentina ini keep barking u bitches i give zero fuck coz we are too busy to win our third world cup tomorrow,1
1132,am i the only person in the uk hoping for a france win in the rwc it d be the funniest thing ever tbf,0
1133,who do you think the front runner to win the ballon d or 1 cristiano ronaldo 2 franck ribery 3 lionel messi,0
1134,if you ever feel guilty about wasting your money then remember that the aru bet 300000 that australia will win the world cup,0
1135,rahulkanwal india go win the cup it is written all over it cup is ours,1
1136,kiiraaan we will win 2011 wc belongs to india d,1
1137,not sure if sweden wants to win eurovision or just be abducted by aliens sbseurovision,0
1138,probs wont get up in time so come on blackcaps hammer the cricketaus in the worldcupfinal newzealand blackcaps win it for martincrowe,0
